date,average_price,total_volume,type,year,state,region,season,price_bin,average_revenue
2019-02-24,0.88,222658.75,conventional,2019,Roanoke,Southeast,winter,1.00,319443.89
2019-02-24,1.34,10337.13,organic,2019,Roanoke,Southeast,winter,1.00,486425.92
2019-02-24,1.16,520748.49,conventional,2019,Sacramento,West,winter,1.00,421085.12
2019-02-24,1.62,13655.76,organic,2019,Sacramento,West,winter,2.00,588067.16
2019-02-24,0.78,760662.85,conventional,2019,San Diego,West,winter,1.00,283143.45
2019-02-24,1.73,17198.81,organic,2019,San Diego,West,winter,2.00,627997.64
2019-02-24,1.39,849495.7,conventional,2019,San Francisco,West,winter,2.00,504576.14
2019-02-24,1.76,51804.85,organic,2019,San Francisco,West,winter,2.00,638887.77
2019-02-24,1.19,670997.08,conventional,2019,Seattle,West,winter,1.00,431975.26
2019-02-24,1.77,52412.04,organic,2019,Seattle,West,winter,2.00,642517.82
2019-02-24,1.04,491890.21,conventional,2019,South Carolina,Southeast,winter,1.00,377524.59
2019-02-24,1.29,24927.54,organic,2019,South Carolina,Southeast,winter,1.00,468275.7
2019-02-24,1.09,118002.78,conventional,2019,Spokane,West,winter,1.00,395674.81
2019-02-24,1.52,5082.21,organic,2019,Spokane,West,winter,2.00,551766.71
2019-02-24,1.16,194809.95,conventional,2019,St. Louis,Midwest,winter,1.00,421085.12
2019-02-24,1.71,13315.31,organic,2019,St. Louis,Midwest,winter,2.00,620737.55
2019-02-24,1.11,92370.76,conventional,2019,Syracuse,Northeast,winter,1.00,402934.9
2019-02-24,1.15,7288.3,organic,2019,Syracuse,Northeast,winter,1.00,417455.08
2019-02-24,1.06,591340.71,conventional,2019,Tampa,Southeast,winter,1.00,384784.68
2019-02-24,1.13,8202.87,organic,2019,Tampa,Southeast,winter,1.00,410194.99
2019-02-24,0.79,950056.91,conventional,2019,West Tex/New Mexico,West,winter,1.00,286773.49
2019-02-24,1.49,23745.64,organic,2019,West Tex/New Mexico,West,winter,2.00,540876.58
2019-03-03,1.3,109572.01,conventional,2019,Albany,Northeast,spring,1.00,471905.74
2019-03-03,1.23,5775.92,organic,2019,Albany,Northeast,spring,1.00,446495.43
2019-03-03,0.95,785440.79,conventional,2019,Atlanta,Southeast,spring,1.00,344854.2
2019-03-03,1.43,20234.48,organic,2019,Atlanta,Southeast,spring,2.00,519096.32
2019-03-03,1.34,895247.43,conventional,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,486425.92
2019-03-03,1.33,51964.35,organic,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,482795.87
2019-03-03,1.16,100904.33,conventional,2019,Boise,West,spring,1.00,421085.12
2019-03-03,1.53,4156.19,organic,2019,Boise,West,spring,2.00,555396.76
2019-03-03,1.27,768125.04,conventional,2019,Boston,Northeast,spring,1.00,461015.61
2019-03-03,1.37,37459.34,organic,2019,Boston,Northeast,spring,1.00,497316.05
2019-03-03,1.16,179223.55,conventional,2019,Buffalo/Rochester,Northeast,spring,1.00,421085.12
2019-03-03,1.15,16853.88,organic,2019,Buffalo/Rochester,Northeast,spring,1.00,417455.08
2019-03-03,1.13,6586809.54,conventional,2019,California,West,spring,1.00,410194.99
2019-03-03,1.72,227862.14,organic,2019,California,West,spring,2.00,624367.6
2019-03-03,1.04,326237.92,conventional,2019,Charlotte,Southeast,spring,1.00,377524.59
2019-03-03,1.38,18298.38,organic,2019,Charlotte,Southeast,spring,2.00,500946.1
2019-03-03,1.16,656144.91,conventional,2019,Chicago,Midwest,spring,1.00,421085.12
2019-03-03,1.46,83300.32,organic,2019,Chicago,Midwest,spring,2.00,529986.45
2019-03-03,0.73,480319.89,conventional,2019,Cincinnati/Dayton,Midwest,spring,1.00,264993.22
2019-03-03,1.6,12450.69,organic,2019,Cincinnati/Dayton,Midwest,spring,2.00,580807.07
2019-03-03,0.83,297096.86,conventional,2019,Columbus,Midwest,spring,1.00,301293.67
2019-03-03,1.4,9305.57,organic,2019,Columbus,Midwest,spring,2.00,508206.18
2019-03-03,0.72,1601593.4,conventional,2019,Dallas/Ft. Worth,South Central,spring,1.00,261363.18
2019-03-03,1.27,37754.17,organic,2019,Dallas/Ft. Worth,South Central,spring,1.00,461015.61
2019-03-03,0.98,1161232.95,conventional,2019,Denver,West,spring,1.00,355744.33
2019-03-03,1.32,42778.28,organic,2019,Denver,West,spring,1.00,479165.83
2019-03-03,0.99,542284.88,conventional,2019,Detroit,Midwest,spring,1.00,359374.37
2019-03-03,1.42,13848.66,organic,2019,Detroit,Midwest,spring,2.00,515466.27
2019-03-03,1.41,161300.17,conventional,2019,Grand Rapids,Midwest,spring,2.00,511836.23
2019-03-03,1.14,9544.67,organic,2019,Grand Rapids,Midwest,spring,1.00,413825.04
2019-03-03,1.07,356398.39,conventional,2019,Harrisburg/Scranton,Northeast,spring,1.00,388414.73
2019-03-03,1.18,25174.55,organic,2019,Harrisburg/Scranton,Northeast,spring,1.00,428345.21
2019-03-03,1.3,382924.73,conventional,2019,Hartford/Springfield,Northeast,spring,1.00,471905.74
2019-03-03,1.69,20652.98,organic,2019,Hartford/Springfield,Northeast,spring,2.00,613477.46
2019-03-03,0.72,1302553.46,conventional,2019,Houston,South Central,spring,1.00,261363.18
2019-03-03,1.12,70859.94,organic,2019,Houston,South Central,spring,1.00,406564.95
2019-03-03,0.85,287883.67,conventional,2019,Indianapolis,Midwest,spring,1.00,308553.75
2019-03-03,1.39,9672.37,organic,2019,Indianapolis,Midwest,spring,2.00,504576.14
2019-03-03,0.96,291207.3,conventional,2019,Jacksonville,Southeast,spring,1.00,348484.24
2019-03-03,1.22,3437.35,organic,2019,Jacksonville,Southeast,spring,1.00,442865.39
2019-03-03,0.9,418788.98,conventional,2019,Las Vegas,West,spring,1.00,326703.98
2019-03-03,1.39,16901.7,organic,2019,Las Vegas,West,spring,2.00,504576.14
2019-03-03,1.01,3138508.58,conventional,2019,Los Angeles,West,spring,1.00,366634.46
2019-03-03,1.77,98078.89,organic,2019,Los Angeles,West,spring,2.00,642517.82
2019-03-03,1.05,126968.37,conventional,2019,Louisville,Southeast,spring,1.00,381154.64
2019-03-03,1.53,4979.81,organic,2019,Louisville,Southeast,spring,2.00,555396.76
2019-03-03,0.94,1299829.45,conventional,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,341224.15
2019-03-03,1.16,10350.83,organic,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,421085.12
2019-03-03,0.91,286133.52,conventional,2019,Nashville,Southeast,spring,1.00,330334.02
2019-03-03,1.56,7334.14,organic,2019,Nashville,Southeast,spring,2.00,566286.89
2019-03-03,0.96,340524.95,conventional,2019,New Orleans/Mobile,Southeast,spring,1.00,348484.24
2019-03-03,1.33,1315.59,organic,2019,New Orleans/Mobile,Southeast,spring,1.00,482795.87
2019-03-03,1.25,1939034.36,conventional,2019,New York,Northeast,spring,1.00,453755.52
2019-03-03,1.63,146622.43,organic,2019,New York,Northeast,spring,2.00,591697.2
2019-03-03,1.28,495797.97,conventional,2019,Northern New England,Northeast,spring,1.00,464645.65
2019-03-03,1.18,40499.9,organic,2019,Northern New England,Northeast,spring,1.00,428345.21
2019-03-03,0.95,682172.8,conventional,2019,Orlando,Southeast,spring,1.00,344854.2
2019-03-03,1.17,8739.08,organic,2019,Orlando,Southeast,spring,1.00,424715.17
2019-03-03,1.2,532754.99,conventional,2019,Philadelphia,Mid-Atlantic,spring,1.00,435605.3
2019-03-03,1.44,36761.87,organic,2019,Philadelphia,Mid-Atlantic,spring,2.00,522726.36
2019-03-03,0.74,1369734.27,conventional,2019,Phoenix/Tucson,West,spring,1.00,268623.27
2019-03-03,1.44,23609.76,organic,2019,Phoenix/Tucson,West,spring,2.00,522726.36
2019-03-03,1.16,127738.26,conventional,2019,Pittsburgh,Northeast,spring,1.00,421085.12
2019-03-03,1.23,15606.17,organic,2019,Pittsburgh,Northeast,spring,1.00,446495.43
2019-03-03,0.94,2549853.99,conventional,2019,Plains,Midwest,spring,1.00,341224.15
2019-03-03,1.25,76948.84,organic,2019,Plains,Midwest,spring,1.00,453755.52
2019-03-03,1.1,694242.52,conventional,2019,Portland,West,spring,1.00,399304.86
2019-03-03,1.49,37807.53,organic,2019,Portland,West,spring,2.00,540876.58
2019-03-03,1.0,428180.09,conventional,2019,Raleigh/Greensboro,Southeast,spring,1.00,363004.42
2019-03-03,1.69,18930.56,organic,2019,Raleigh/Greensboro,Southeast,spring,2.00,613477.46
2019-03-03,0.98,321737.49,conventional,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,355744.33
2019-03-03,1.25,21391.26,organic,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,453755.52
2019-03-03,0.96,201637.9,conventional,2019,Roanoke,Southeast,spring,1.00,348484.24
2019-03-03,1.32,10607.84,organic,2019,Roanoke,Southeast,spring,1.00,479165.83
2019-03-03,1.26,520616.65,conventional,2019,Sacramento,West,spring,1.00,457385.57
2019-03-03,1.52,14283.78,organic,2019,Sacramento,West,spring,2.00,551766.71
2019-03-03,1.1,533008.52,conventional,2019,San Diego,West,spring,1.00,399304.86
2019-03-03,1.71,20889.81,organic,2019,San Diego,West,spring,2.00,620737.55
2019-03-03,1.39,901476.44,conventional,2019,San Francisco,West,spring,2.00,504576.14
2019-03-03,1.77,49279.69,organic,2019,San Francisco,West,spring,2.00,642517.82
2019-03-03,1.32,547304.12,conventional,2019,Seattle,West,spring,1.00,479165.83
2019-03-03,1.74,55566.33,organic,2019,Seattle,West,spring,2.00,631627.69
2019-03-03,1.01,528041.08,conventional,2019,South Carolina,Southeast,spring,1.00,366634.46
2019-03-03,1.2,30318.84,organic,2019,South Carolina,Southeast,spring,1.00,435605.3
2019-03-03,1.18,95752.83,conventional,2019,Spokane,West,spring,1.00,428345.21
2019-03-03,1.57,6774.98,organic,2019,Spokane,West,spring,2.00,569916.93
2019-03-03,1.14,220298.72,conventional,2019,St. Louis,Midwest,spring,1.00,413825.04
2019-03-03,1.76,11119.04,organic,2019,St. Louis,Midwest,spring,2.00,638887.77
2019-03-03,1.2,85815.28,conventional,2019,Syracuse,Northeast,spring,1.00,435605.3
2019-03-03,1.14,7624.23,organic,2019,Syracuse,Northeast,spring,1.00,413825.04
2019-03-03,0.94,761815.98,conventional,2019,Tampa,Southeast,spring,1.00,341224.15
2019-03-03,1.18,8472.2,organic,2019,Tampa,Southeast,spring,1.00,428345.21
2019-03-03,0.75,1026127.4,conventional,2019,West Tex/New Mexico,West,spring,1.00,272253.31
2019-03-03,1.37,27259.29,organic,2019,West Tex/New Mexico,West,spring,1.00,497316.05
2019-03-10,0.96,181735.5,conventional,2019,Albany,Northeast,spring,1.00,348484.24
2019-03-10,1.2,5630.0,organic,2019,Albany,Northeast,spring,1.00,435605.3
2019-03-10,0.92,797655.96,conventional,2019,Atlanta,Southeast,spring,1.00,333964.06
2019-03-10,1.32,16377.76,organic,2019,Atlanta,Southeast,spring,1.00,479165.83
2019-03-10,1.24,955402.56,conventional,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,450125.48
2019-03-10,1.25,59175.9,organic,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,453755.52
2019-03-10,1.17,112994.28,conventional,2019,Boise,West,spring,1.00,424715.17
2019-03-10,1.54,4740.77,organic,2019,Boise,West,spring,2.00,559026.8
2019-03-10,1.22,821633.16,conventional,2019,Boston,Northeast,spring,1.00,442865.39
2019-03-10,1.49,34165.73,organic,2019,Boston,Northeast,spring,2.00,540876.58
2019-03-10,1.12,205970.53,conventional,2019,Buffalo/Rochester,Northeast,spring,1.00,406564.95
2019-03-10,1.16,19210.36,organic,2019,Buffalo/Rochester,Northeast,spring,1.00,421085.12
2019-03-10,1.1,6869864.5,conventional,2019,California,West,spring,1.00,399304.86
2019-03-10,1.71,226918.34,organic,2019,California,West,spring,2.00,620737.55
2019-03-10,1.09,309541.23,conventional,2019,Charlotte,Southeast,spring,1.00,395674.81
2019-03-10,1.51,16191.35,organic,2019,Charlotte,Southeast,spring,2.00,548136.67
2019-03-10,1.11,727358.84,conventional,2019,Chicago,Midwest,spring,1.00,402934.9
2019-03-10,1.41,65959.39,organic,2019,Chicago,Midwest,spring,2.00,511836.23
2019-03-10,0.64,511687.56,conventional,2019,Cincinnati/Dayton,Midwest,spring,1.00,232322.83
2019-03-10,1.48,6859.64,organic,2019,Cincinnati/Dayton,Midwest,spring,2.00,537246.54
2019-03-10,0.87,225285.37,conventional,2019,Columbus,Midwest,spring,1.00,315813.84
2019-03-10,1.35,12163.08,organic,2019,Columbus,Midwest,spring,1.00,490055.96
2019-03-10,0.62,1826751.49,conventional,2019,Dallas/Ft. Worth,South Central,spring,1.00,225062.74
2019-03-10,1.23,38725.18,organic,2019,Dallas/Ft. Worth,South Central,spring,1.00,446495.43
2019-03-10,0.98,933621.34,conventional,2019,Denver,West,spring,1.00,355744.33
2019-03-10,1.15,67249.47,organic,2019,Denver,West,spring,1.00,417455.08
2019-03-10,0.98,550839.77,conventional,2019,Detroit,Midwest,spring,1.00,355744.33
2019-03-10,1.46,9762.39,organic,2019,Detroit,Midwest,spring,2.00,529986.45
2019-03-10,1.34,187434.92,conventional,2019,Grand Rapids,Midwest,spring,1.00,486425.92
2019-03-10,1.28,9061.07,organic,2019,Grand Rapids,Midwest,spring,1.00,464645.65
2019-03-10,1.05,360413.87,conventional,2019,Harrisburg/Scranton,Northeast,spring,1.00,381154.64
2019-03-10,1.14,28615.21,organic,2019,Harrisburg/Scranton,Northeast,spring,1.00,413825.04
2019-03-10,1.29,410315.09,conventional,2019,Hartford/Springfield,Northeast,spring,1.00,468275.7
2019-03-10,1.64,17463.22,organic,2019,Hartford/Springfield,Northeast,spring,2.00,595327.24
2019-03-10,0.56,1989401.21,conventional,2019,Houston,South Central,spring,1.00,203282.47
2019-03-10,1.44,34470.95,organic,2019,Houston,South Central,spring,2.00,522726.36
2019-03-10,0.86,257701.03,conventional,2019,Indianapolis,Midwest,spring,1.00,312183.8
2019-03-10,1.44,6542.7,organic,2019,Indianapolis,Midwest,spring,2.00,522726.36
2019-03-10,1.09,236499.93,conventional,2019,Jacksonville,Southeast,spring,1.00,395674.81
2019-03-10,1.22,3449.08,organic,2019,Jacksonville,Southeast,spring,1.00,442865.39
2019-03-10,0.91,421843.22,conventional,2019,Las Vegas,West,spring,1.00,330334.02
2019-03-10,1.38,14147.77,organic,2019,Las Vegas,West,spring,2.00,500946.1
2019-03-10,1.0,3323658.31,conventional,2019,Los Angeles,West,spring,1.00,363004.42
2019-03-10,1.76,89059.79,organic,2019,Los Angeles,West,spring,2.00,638887.77
2019-03-10,0.94,142085.18,conventional,2019,Louisville,Southeast,spring,1.00,341224.15
2019-03-10,1.37,4518.93,organic,2019,Louisville,Southeast,spring,1.00,497316.05
2019-03-10,1.1,1008565.03,conventional,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,399304.86
2019-03-10,1.14,11906.25,organic,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,413825.04
2019-03-10,0.84,312948.44,conventional,2019,Nashville,Southeast,spring,1.00,304923.71
2019-03-10,1.49,6035.61,organic,2019,Nashville,Southeast,spring,2.00,540876.58
2019-03-10,0.99,351894.05,conventional,2019,New Orleans/Mobile,Southeast,spring,1.00,359374.37
2019-03-10,1.25,1457.13,organic,2019,New Orleans/Mobile,Southeast,spring,1.00,453755.52
2019-03-10,1.23,2127689.26,conventional,2019,New York,Northeast,spring,1.00,446495.43
2019-03-10,1.62,101088.72,organic,2019,New York,Northeast,spring,2.00,588067.16
2019-03-10,0.95,808678.15,conventional,2019,Northern New England,Northeast,spring,1.00,344854.2
2019-03-10,1.29,30388.93,organic,2019,Northern New England,Northeast,spring,1.00,468275.7
2019-03-10,1.06,541244.13,conventional,2019,Orlando,Southeast,spring,1.00,384784.68
2019-03-10,1.13,10775.96,organic,2019,Orlando,Southeast,spring,1.00,410194.99
2019-03-10,1.18,604597.25,conventional,2019,Philadelphia,Mid-Atlantic,spring,1.00,428345.21
2019-03-10,1.34,35680.4,organic,2019,Philadelphia,Mid-Atlantic,spring,1.00,486425.92
2019-03-10,0.72,1420429.23,conventional,2019,Phoenix/Tucson,West,spring,1.00,261363.18
2019-03-10,1.44,22489.77,organic,2019,Phoenix/Tucson,West,spring,2.00,522726.36
2019-03-10,1.17,127601.55,conventional,2019,Pittsburgh,Northeast,spring,1.00,424715.17
2019-03-10,1.2,17542.07,organic,2019,Pittsburgh,Northeast,spring,1.00,435605.3
2019-03-10,1.01,2427636.61,conventional,2019,Plains,Midwest,spring,1.00,366634.46
2019-03-10,1.21,66504.2,organic,2019,Plains,Midwest,spring,1.00,439235.34
2019-03-10,1.14,755389.32,conventional,2019,Portland,West,spring,1.00,413825.04
2019-03-10,1.71,33976.95,organic,2019,Portland,West,spring,2.00,620737.55
2019-03-10,1.03,422344.22,conventional,2019,Raleigh/Greensboro,Southeast,spring,1.00,373894.55
2019-03-10,1.74,17802.85,organic,2019,Raleigh/Greensboro,Southeast,spring,2.00,631627.69
2019-03-10,0.88,358126.64,conventional,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,319443.89
2019-03-10,1.12,26292.38,organic,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,406564.95
2019-03-10,0.89,230630.99,conventional,2019,Roanoke,Southeast,spring,1.00,323073.93
2019-03-10,1.24,12809.78,organic,2019,Roanoke,Southeast,spring,1.00,450125.48
2019-03-10,1.26,517387.4,conventional,2019,Sacramento,West,spring,1.00,457385.57
2019-03-10,1.54,15195.65,organic,2019,Sacramento,West,spring,2.00,559026.8
2019-03-10,1.09,574362.07,conventional,2019,San Diego,West,spring,1.00,395674.81
2019-03-10,1.73,17570.77,organic,2019,San Diego,West,spring,2.00,627997.64
2019-03-10,1.35,908137.86,conventional,2019,San Francisco,West,spring,1.00,490055.96
2019-03-10,1.76,53456.31,organic,2019,San Francisco,West,spring,2.00,638887.77
2019-03-10,1.38,585967.67,conventional,2019,Seattle,West,spring,2.00,500946.1
2019-03-10,1.94,48290.12,organic,2019,Seattle,West,spring,2.00,704228.57
2019-03-10,1.03,505605.47,conventional,2019,South Carolina,Southeast,spring,1.00,373894.55
2019-03-10,1.31,23456.17,organic,2019,South Carolina,Southeast,spring,1.00,475535.79
2019-03-10,1.26,104653.26,conventional,2019,Spokane,West,spring,1.00,457385.57
2019-03-10,1.72,5857.77,organic,2019,Spokane,West,spring,2.00,624367.6
2019-03-10,1.06,208240.73,conventional,2019,St. Louis,Midwest,spring,1.00,384784.68
2019-03-10,1.83,7846.24,organic,2019,St. Louis,Midwest,spring,2.00,664298.08
2019-03-10,1.06,105587.75,conventional,2019,Syracuse,Northeast,spring,1.00,384784.68
2019-03-10,1.16,7768.83,organic,2019,Syracuse,Northeast,spring,1.00,421085.12
2019-03-10,1.06,580729.4,conventional,2019,Tampa,Southeast,spring,1.00,384784.68
2019-03-10,1.15,10032.95,organic,2019,Tampa,Southeast,spring,1.00,417455.08
2019-03-10,0.86,968618.15,conventional,2019,West Tex/New Mexico,West,spring,1.00,312183.8
2019-03-10,1.4,23059.38,organic,2019,West Tex/New Mexico,West,spring,2.00,508206.18
2019-03-17,1.32,108441.54,conventional,2019,Albany,Northeast,spring,1.00,479165.83
2019-03-17,1.26,5196.32,organic,2019,Albany,Northeast,spring,1.00,457385.57
2019-03-17,0.91,837232.68,conventional,2019,Atlanta,Southeast,spring,1.00,330334.02
2019-03-17,1.37,15328.63,organic,2019,Atlanta,Southeast,spring,1.00,497316.05
2019-03-17,1.2,1003660.11,conventional,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,435605.3
2019-03-17,1.32,50845.22,organic,2019,Baltimore/Washington,Mid-Atlantic,spring,1.00,479165.83
2019-03-17,1.11,120985.13,conventional,2019,Boise,West,spring,1.00,402934.9
2019-03-17,1.39,4802.73,organic,2019,Boise,West,spring,2.00,504576.14
2019-03-17,1.3,738023.08,conventional,2019,Boston,Northeast,spring,1.00,471905.74
2019-03-17,1.39,35190.08,organic,2019,Boston,Northeast,spring,2.00,504576.14
2019-03-17,1.11,198287.46,conventional,2019,Buffalo/Rochester,Northeast,spring,1.00,402934.9
2019-03-17,1.15,16948.27,organic,2019,Buffalo/Rochester,Northeast,spring,1.00,417455.08
2019-03-17,1.0,7879446.11,conventional,2019,California,West,spring,1.00,363004.42
2019-03-17,1.54,249914.16,organic,2019,California,West,spring,2.00,559026.8
2019-03-17,0.86,411352.89,conventional,2019,Charlotte,Southeast,spring,1.00,312183.8
2019-03-17,1.33,17408.36,organic,2019,Charlotte,Southeast,spring,1.00,482795.87
2019-03-17,1.09,796937.09,conventional,2019,Chicago,Midwest,spring,1.00,395674.81
2019-03-17,1.44,57990.91,organic,2019,Chicago,Midwest,spring,2.00,522726.36
2019-03-17,0.79,422742.5,conventional,2019,Cincinnati/Dayton,Midwest,spring,1.00,286773.49
2019-03-17,1.58,8031.78,organic,2019,Cincinnati/Dayton,Midwest,spring,2.00,573546.98
2019-03-17,0.95,246036.33,conventional,2019,Columbus,Midwest,spring,1.00,344854.2
2019-03-17,1.36,7753.47,organic,2019,Columbus,Midwest,spring,1.00,493686.01
2019-03-17,0.62,1793962.02,conventional,2019,Dallas/Ft. Worth,South Central,spring,1.00,225062.74
2019-03-17,1.27,33928.35,organic,2019,Dallas/Ft. Worth,South Central,spring,1.00,461015.61
2019-03-17,0.97,1076718.81,conventional,2019,Denver,West,spring,1.00,352114.28
2019-03-17,1.24,44668.93,organic,2019,Denver,West,spring,1.00,450125.48
2019-03-17,0.94,702180.39,conventional,2019,Detroit,Midwest,spring,1.00,341224.15
2019-03-17,1.49,9144.81,organic,2019,Detroit,Midwest,spring,2.00,540876.58
2019-03-17,0.96,376224.71,conventional,2019,Grand Rapids,Midwest,spring,1.00,348484.24
2019-03-17,1.28,8564.39,organic,2019,Grand Rapids,Midwest,spring,1.00,464645.65
2019-03-17,1.06,361993.49,conventional,2019,Harrisburg/Scranton,Northeast,spring,1.00,384784.68
2019-03-17,1.22,20449.13,organic,2019,Harrisburg/Scranton,Northeast,spring,1.00,442865.39
2019-03-17,1.33,362439.04,conventional,2019,Hartford/Springfield,Northeast,spring,1.00,482795.87
2019-03-17,1.53,25117.38,organic,2019,Hartford/Springfield,Northeast,spring,2.00,555396.76
2019-03-17,0.54,1855990.58,conventional,2019,Houston,South Central,spring,1.00,196022.39
2019-03-17,1.55,30652.46,organic,2019,Houston,South Central,spring,2.00,562656.85
2019-03-17,0.88,270587.81,conventional,2019,Indianapolis,Midwest,spring,1.00,319443.89
2019-03-17,1.45,4756.15,organic,2019,Indianapolis,Midwest,spring,2.00,526356.4
2019-03-17,0.94,302512.53,conventional,2019,Jacksonville,Southeast,spring,1.00,341224.15
2019-03-17,1.21,3440.96,organic,2019,Jacksonville,Southeast,spring,1.00,439235.34
2019-03-17,1.03,378976.94,conventional,2019,Las Vegas,West,spring,1.00,373894.55
2019-03-17,1.53,14692.09,organic,2019,Las Vegas,West,spring,2.00,555396.76
2019-03-17,0.91,3898882.09,conventional,2019,Los Angeles,West,spring,1.00,330334.02
2019-03-17,1.43,115014.29,organic,2019,Los Angeles,West,spring,2.00,519096.32
2019-03-17,0.93,139994.4,conventional,2019,Louisville,Southeast,spring,1.00,337594.11
2019-03-17,1.25,2882.78,organic,2019,Louisville,Southeast,spring,1.00,453755.52
2019-03-17,0.94,1262651.95,conventional,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,341224.15
2019-03-17,1.15,11997.23,organic,2019,Miami/Ft. Lauderdale,Southeast,spring,1.00,417455.08
2019-03-17,0.85,308208.41,conventional,2019,Nashville,Southeast,spring,1.00,308553.75
2019-03-17,1.42,3365.34,organic,2019,Nashville,Southeast,spring,2.00,515466.27
2019-03-17,0.89,385800.44,conventional,2019,New Orleans/Mobile,Southeast,spring,1.00,323073.93
2019-03-17,1.31,1337.13,organic,2019,New Orleans/Mobile,Southeast,spring,1.00,475535.79
2019-03-17,1.24,1936482.83,conventional,2019,New York,Northeast,spring,1.00,450125.48
2019-03-17,1.43,151468.94,organic,2019,New York,Northeast,spring,2.00,519096.32
2019-03-17,1.28,476963.87,conventional,2019,Northern New England,Northeast,spring,1.00,464645.65
2019-03-17,1.33,31248.24,organic,2019,Northern New England,Northeast,spring,1.00,482795.87
2019-03-17,0.93,669193.52,conventional,2019,Orlando,Southeast,spring,1.00,337594.11
2019-03-17,1.16,8654.01,organic,2019,Orlando,Southeast,spring,1.00,421085.12
2019-03-17,1.19,582732.26,conventional,2019,Philadelphia,Mid-Atlantic,spring,1.00,431975.26
2019-03-17,1.28,46803.78,organic,2019,Philadelphia,Mid-Atlantic,spring,1.00,464645.65
2019-03-17,0.76,1388609.63,conventional,2019,Phoenix/Tucson,West,spring,1.00,275883.36
2019-03-17,1.44,22376.04,organic,2019,Phoenix/Tucson,West,spring,2.00,522726.36
2019-03-17,1.13,137302.17,conventional,2019,Pittsburgh,Northeast,spring,1.00,410194.99
2019-03-17,1.25,15679.48,organic,2019,Pittsburgh,Northeast,spring,1.00,453755.52
2019-03-17,0.9,2751794.1,conventional,2019,Plains,Midwest,spring,1.00,326703.98
2019-03-17,1.17,72606.52,organic,2019,Plains,Midwest,spring,1.00,424715.17
2019-03-17,1.06,795508.27,conventional,2019,Portland,West,spring,1.00,384784.68
2019-03-17,1.48,41060.53,organic,2019,Portland,West,spring,2.00,537246.54
2019-03-17,0.86,525365.13,conventional,2019,Raleigh/Greensboro,Southeast,spring,1.00,312183.8
2019-03-17,1.65,18020.79,organic,2019,Raleigh/Greensboro,Southeast,spring,2.00,598957.29
2019-03-17,0.77,403475.45,conventional,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,279513.4
2019-03-17,1.27,18050.46,organic,2019,Richmond/Norfolk,Mid-Atlantic,spring,1.00,461015.61
2019-03-17,0.85,235458.16,conventional,2019,Roanoke,Southeast,spring,1.00,308553.75
2019-03-17,1.21,9200.63,organic,2019,Roanoke,Southeast,spring,1.00,439235.34
2019-03-17,1.22,508770.47,conventional,2019,Sacramento,West,spring,1.00,442865.39
2019-03-17,1.56,13728.49,organic,2019,Sacramento,West,spring,2.00,566286.89
2019-03-17,0.89,771786.42,conventional,2019,San Diego,West,spring,1.00,323073.93
2019-03-17,1.49,23259.93,organic,2019,San Diego,West,spring,2.00,540876.58
2019-03-17,1.28,991806.78,conventional,2019,San Francisco,West,spring,1.00,464645.65
2019-03-17,1.79,48587.04,organic,2019,San Francisco,West,spring,2.00,649777.91
2019-03-17,1.2,684651.27,conventional,2019,Seattle,West,spring,1.00,435605.3
2019-03-17,1.73,82625.68,organic,2019,Seattle,West,spring,2.00,627997.64
2019-03-17,0.94,580638.99,conventional,2019,South Carolina,Southeast,spring,1.00,341224.15
2019-03-17,1.42,19536.77,organic,2019,South Carolina,Southeast,spring,2.00,515466.27
2019-03-17,1.09,120435.94,conventional,2019,Spokane,West,spring,1.00,395674.81
2019-03-17,1.66,10156.02,organic,2019,Spokane,West,spring,2.00,602587.33
2019-03-17,1.0,226707.61,conventional,2019,St. Louis,Midwest,spring,1.00,363004.42
2019-03-17,1.54,12597.85,organic,2019,St. Louis,Midwest,spring,2.00,559026.8
2019-03-17,1.18,85396.87,conventional,2019,Syracuse,Northeast,spring,1.00,428345.21
2019-03-17,1.15,7285.61,organic,2019,Syracuse,Northeast,spring,1.00,417455.08
2019-03-17,0.92,747084.7,conventional,2019,Tampa,Southeast,spring,1.00,333964.06
2019-03-17,1.17,7298.06,organic,2019,Tampa,Southeast,spring,1.00,424715.17
2019-03-17,0.81,1005623.73,conventional,2019,West Tex/New Mexico,West,spring,1.00,294033.58
2019-03-17,1.47,23462.85,organic,2019,West Tex/New Mexico,West,spring,2.00,533616.49
